# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.16,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,85.654,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.006,3.904e5,4.651,4.074e-5,0.749,7.85e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.005
0.17,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,85.658,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.006,3.904e5,4.218,4.061e-5,0.749,7.826e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.005
0.18,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,85.658,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.006,3.904e5,4.225,4.061e-5,0.749,7.826e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.005
0.19,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,85.657,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.006,3.904e5,4.321,4.064e-5,0.749,7.831e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.006
0.2,-4.673e-4,-0.093,-9.346,0.095,9.49,-8.24e-5,0,8.24e-5,180,0.016,1.648,22.175,120.893,9.788,85.659,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.006,3.904e5,4.174,4.06e-5,0.749,7.823e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.006
0.21,-4.669e-4,-0.093,-9.338,0.095,9.483,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,85.657,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.006,3.904e5,4.381,4.066e-5,0.749,7.835e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.006
0.22,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,85.654,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.006,3.904e5,4.657,4.074e-5,0.749,7.85e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.006
0.23,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,85.657,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.006,3.904e5,4.392,4.066e-5,0.749,7.835e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.006
0.24,-4.667e-4,-0.093,-9.334,0.095,9.478,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,85.655,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.006,3.904e5,4.513,4.07e-5,0.749,7.842e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.006
0.25,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,85.655,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.006,3.904e5,4.587,4.072e-5,0.749,7.846e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.007
0.26,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,85.656,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.006,3.904e5,4.429,4.067e-5,0.749,7.837e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.007
0.27,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,85.655,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.006,3.904e5,4.527,4.07e-5,0.749,7.843e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.007
0.28,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,85.656,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.006,3.904e5,4.488,4.069e-5,0.749,7.841e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.007
0.29,-4.665e-4,-0.093,-9.33,0.095,9.474,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,85.654,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.006,3.904e5,4.616,4.073e-5,0.749,7.848e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.007
0.3,-4.666e-4,-0.093,-9.333,0.095,9.477,-8.228e-5,0,8.228e-5,180,0.016,1.646,22.175,120.893,9.788,85.655,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.006,3.904e5,4.548,4.071e-5,0.749,7.844e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.008
0.31,-4.664e-4,-0.093,-9.327,0.095,9.471,-8.223e-5,0,8.223e-5,180,0.016,1.645,22.175,120.893,9.788,85.653,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.006,3.904e5,4.706,4.075e-5,0.749,7.853e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.008
0.32,-4.67e-4,-0.093,-9.34,0.095,9.484,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,85.657,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.006,3.904e5,4.332,4.064e-5,0.749,7.832e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.008
0.33,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,85.656,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.006,3.904e5,4.483,4.069e-5,0.749,7.84e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.008
0.34,-4.666e-4,-0.093,-9.332,0.095,9.476,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,85.655,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.006,3.904e5,4.57,4.071e-5,0.749,7.845e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.008
0.35,-4.669e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,85.656,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.006,3.904e5,4.419,4.067e-5,0.749,7.837e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.009
0.36,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,85.657,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.006,3.904e5,4.317,4.064e-5,0.749,7.831e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.009
0.37,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,85.655,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.006,3.904e5,4.522,4.07e-5,0.749,7.842e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.009
0.38,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,85.656,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.006,3.904e5,4.433,4.067e-5,0.749,7.838e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.009
0.39,-4.664e-4,-0.093,-9.328,0.095,9.472,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,85.654,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.006,3.904e5,4.673,4.074e-5,0.749,7.851e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.009
0.4,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,85.652,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.006,3.904e5,4.812,4.078e-5,0.749,7.858e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.01
0.41,-4.665e-4,-0.093,-9.331,0.095,9.475,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,85.655,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.006,3.904e5,4.595,4.072e-5,0.749,7.846e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.01
0.42,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,85.654,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.006,3.904e5,4.638,4.073e-5,0.749,7.849e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.01
0.43,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,85.652,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.006,3.904e5,4.811,4.078e-5,0.749,7.858e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.01
0.44,-4.66e-4,-0.093,-9.32,0.095,9.463,-8.216e-5,0,8.216e-5,180,0.016,1.643,22.175,120.893,9.788,85.651,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.006,3.904e5,4.919,4.081e-5,0.749,7.864e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.01
0.45,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,85.655,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.006,3.904e5,4.583,4.072e-5,0.749,7.846e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.011
0.46,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,85.656,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.006,3.904e5,4.429,4.067e-5,0.749,7.837e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.011
0.47,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,85.656,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.006,3.904e5,4.45,4.068e-5,0.749,7.839e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.011
0.48,-4.66e-4,-0.093,-9.32,0.095,9.464,-8.217e-5,0,8.217e-5,180,0.016,1.643,22.175,120.893,9.788,85.651,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.006,3.904e5,4.905,4.081e-5,0.749,7.863e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.011
0.49,-4.663e-4,-0.093,-9.326,0.095,9.469,-8.222e-5,0,8.222e-5,180,0.016,1.644,22.175,120.893,9.788,85.653,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.006,3.904e5,4.746,4.076e-5,0.749,7.855e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.011
0.5,-4.668e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,85.656,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.006,3.904e5,4.47,4.068e-5,0.749,7.84e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.011
0.51,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,85.654,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.006,3.904e5,4.657,4.074e-5,0.749,7.85e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.012
0.52,-4.656e-4,-0.093,-9.313,0.095,9.456,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,85.649,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.006,3.904e5,5.115,4.087e-5,0.749,7.875e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.012
0.53,-4.652e-4,-0.093,-9.305,0.094,9.448,-8.203e-5,0,8.203e-5,180,0.016,1.641,22.175,120.893,9.788,85.647,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.006,3.904e5,5.339,4.093e-5,0.749,7.887e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.012
0.54,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,85.654,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.006,3.904e5,4.638,4.073e-5,0.749,7.849e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.012
0.55,-4.661e-4,-0.093,-9.323,0.095,9.467,-8.219e-5,0,8.219e-5,180,0.016,1.644,22.175,120.893,9.788,85.652,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.006,3.904e5,4.82,4.078e-5,0.749,7.859e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.012
0.56,-4.656e-4,-0.093,-9.312,0.095,9.455,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,85.649,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.006,3.904e5,5.14,4.087e-5,0.749,7.876e-4,0.414,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,2,15,1013.25,340.389,0.01,0.013
